state,Year,Month,group,covid,coverage,value
AL,2022,5,Adult,Confirmed,hospital,3525
AL,2022,5,Adult,Confirmed,patients,724
AL,2022,5,Adult,Suspected,hospital,3463
AL,2022,5,Adult,Suspected,patients,1519
AL,2022,5,Pediatric,Confirmed,hospital,3463
AL,2022,5,Pediatric,Confirmed,patients,48
AL,2022,5,Pediatric,Suspected,hospital,3463
AL,2022,5,Pediatric,Suspected,patients,185
AL,2022,6,Adult,Confirmed,hospital,3434
AL,2022,6,Adult,Confirmed,patients,1814
AL,2022,6,Adult,Suspected,hospital,3375
AL,2022,6,Adult,Suspected,patients,1536
AL,2022,6,Pediatric,Confirmed,hospital,3373
AL,2022,6,Pediatric,Confirmed,patients,102
AL,2022,6,Pediatric,Suspected,hospital,3375
AL,2022,6,Pediatric,Suspected,patients,233
AL,2022,7,Adult,Confirmed,hospital,3540
AL,2022,7,Adult,Confirmed,patients,3407
AL,2022,7,Adult,Suspected,hospital,3478
AL,2022,7,Adult,Suspected,patients,1563
AL,2022,7,Pediatric,Confirmed,hospital,3478
AL,2022,7,Pediatric,Confirmed,patients,149
AL,2022,7,Pediatric,Suspected,hospital,3478
AL,2022,7,Pediatric,Suspected,patients,201
AL,2022,8,Adult,Confirmed,hospital,3502
AL,2022,8,Adult,Confirmed,patients,3103
AL,2022,8,Adult,Suspected,hospital,3440
AL,2022,8,Adult,Suspected,patients,1669
AL,2022,8,Pediatric,Confirmed,hospital,3440
AL,2022,8,Pediatric,Confirmed,patients,210
AL,2022,8,Pediatric,Suspected,hospital,3440
AL,2022,8,Pediatric,Suspected,patients,285
AL,2022,9,Adult,Confirmed,hospital,3118
AL,2022,9,Adult,Confirmed,patients,1791
AL,2022,9,Adult,Suspected,hospital,3059
AL,2022,9,Adult,Suspected,patients,1518
AL,2022,9,Pediatric,Confirmed,hospital,3059
AL,2022,9,Pediatric,Confirmed,patients,108
AL,2022,9,Pediatric,Suspected,hospital,3059
AL,2022,9,Pediatric,Suspected,patients,259
AL,2022,10,Adult,Confirmed,hospital,3163
AL,2022,10,Adult,Confirmed,patients,1063
AL,2022,10,Adult,Suspected,hospital,3101
AL,2022,10,Adult,Suspected,patients,1576
AL,2022,10,Pediatric,Confirmed,hospital,3101
AL,2022,10,Pediatric,Confirmed,patients,38
AL,2022,10,Pediatric,Suspected,hospital,3101
AL,2022,10,Pediatric,Suspected,patients,239
AL,2022,11,Adult,Confirmed,hospital,3008
AL,2022,11,Adult,Confirmed,patients,1083
AL,2022,11,Adult,Suspected,hospital,2947
AL,2022,11,Adult,Suspected,patients,1683
AL,2022,11,Pediatric,Confirmed,hospital,2948
AL,2022,11,Pediatric,Confirmed,patients,57
AL,2022,11,Pediatric,Suspected,hospital,2948
AL,2022,11,Pediatric,Suspected,patients,150
AL,2022,12,Adult,Confirmed,hospital,3050
AL,2022,12,Adult,Confirmed,patients,2233
AL,2022,12,Adult,Suspected,hospital,3022
AL,2022,12,Adult,Suspected,patients,1861
AL,2022,12,Pediatric,Confirmed,hospital,2988
AL,2022,12,Pediatric,Confirmed,patients,82
AL,2022,12,Pediatric,Suspected,hospital,2988
AL,2022,12,Pediatric,Suspected,patients,156
AL,2023,1,Adult,Confirmed,hospital,3012
AL,2023,1,Adult,Confirmed,patients,2433
AL,2023,1,Adult,Suspected,hospital,3012
AL,2023,1,Adult,Suspected,patients,1608
AL,2023,1,Pediatric,Confirmed,hospital,2950
AL,2023,1,Pediatric,Confirmed,patients,97
AL,2023,1,Pediatric,Suspected,hospital,2950
AL,2023,1,Pediatric,Suspected,patients,175
AL,2023,2,Adult,Confirmed,hospital,2732
AL,2023,2,Adult,Confirmed,patients,1709
AL,2023,2,Adult,Suspected,hospital,2732
AL,2023,2,Adult,Suspected,patients,1503
AL,2023,2,Pediatric,Confirmed,hospital,2676
AL,2023,2,Pediatric,Confirmed,patients,63
AL,2023,2,Pediatric,Suspected,hospital,2676
AL,2023,2,Pediatric,Suspected,patients,148
AL,2023,3,Adult,Confirmed,hospital,3038
AL,2023,3,Adult,Confirmed,patients,1060
AL,2023,3,Adult,Suspected,hospital,3038
AL,2023,3,Adult,Suspected,patients,1247
AL,2023,3,Pediatric,Confirmed,hospital,2976
AL,2023,3,Pediatric,Confirmed,patients,40
AL,2023,3,Pediatric,Suspected,hospital,2976
AL,2023,3,Pediatric,Suspected,patients,129
AL,2023,4,Adult,Confirmed,hospital,2945
AL,2023,4,Adult,Confirmed,patients,766
AL,2023,4,Adult,Suspected,hospital,2945
AL,2023,4,Adult,Suspected,patients,1103
AL,2023,4,Pediatric,Confirmed,hospital,2885
AL,2023,4,Pediatric,Confirmed,patients,35
AL,2023,4,Pediatric,Suspected,hospital,2885
AL,2023,4,Pediatric,Suspected,patients,120
AL,2023,5,Adult,Confirmed,hospital,3038
AL,2023,5,Adult,Confirmed,patients,620
AL,2023,5,Adult,Suspected,hospital,3038
AL,2023,5,Adult,Suspected,patients,858
AL,2023,5,Pediatric,Confirmed,hospital,2976
AL,2023,5,Pediatric,Confirmed,patients,32
AL,2023,5,Pediatric,Suspected,hospital,2976
AL,2023,5,Pediatric,Suspected,patients,66
AL,2023,6,Adult,Confirmed,hospital,2950
AL,2023,6,Adult,Confirmed,patients,546
AL,2023,6,Adult,Suspected,hospital,1899
AL,2023,6,Adult,Suspected,patients,354
AL,2023,6,Pediatric,Confirmed,hospital,2890
AL,2023,6,Pediatric,Confirmed,patients,15
AL,2023,6,Pediatric,Suspected,hospital,1858
AL,2023,6,Pediatric,Suspected,patients,25
AL,2023,7,Adult,Confirmed,hospital,3036
AL,2023,7,Adult,Confirmed,patients,664
AL,2023,7,Adult,Suspected,hospital,1162
AL,2023,7,Adult,Suspected,patients,106
AL,2023,7,Pediatric,Confirmed,hospital,2976
AL,2023,7,Pediatric,Confirmed,patients,34
AL,2023,7,Pediatric,Suspected,hospital,1152
AL,2023,7,Pediatric,Suspected,patients,106
AL,2023,8,Adult,Confirmed,hospital,3034
AL,2023,8,Adult,Confirmed,patients,1532
AL,2023,8,Adult,Suspected,hospital,1068
AL,2023,8,Adult,Suspected,patients,217
AL,2023,8,Pediatric,Confirmed,hospital,2976
AL,2023,8,Pediatric,Confirmed,patients,103
AL,2023,8,Pediatric,Suspected,hospital,1121
AL,2023,8,Pediatric,Suspected,patients,4
AL,2023,9,Adult,Confirmed,hospital,3020
AL,2023,9,Adult,Confirmed,patients,1543
AL,2023,9,Adult,Suspected,hospital,1152
AL,2023,9,Adult,Suspected,patients,162
AL,2023,9,Pediatric,Confirmed,hospital,2960
AL,2023,9,Pediatric,Confirmed,patients,76
AL,2023,9,Pediatric,Suspected,hospital,1157
AL,2023,9,Pediatric,Suspected,patients,5
AL,2023,10,Adult,Confirmed,hospital,2793
AL,2023,10,Adult,Confirmed,patients,855
AL,2023,10,Adult,Suspected,hospital,1059
AL,2023,10,Adult,Suspected,patients,130
AL,2023,10,Pediatric,Confirmed,hospital,2737
AL,2023,10,Pediatric,Confirmed,patients,45
AL,2023,10,Pediatric,Suspected,hospital,1055
AL,2023,10,Pediatric,Suspected,patients,3
AR,2020,1,Adult,Confirmed,hospital,5
AR,2020,1,Adult,Confirmed,patients,0
AR,2020,1,Adult,Suspected,hospital,5
AR,2020,1,Adult,Suspected,patients,0
AR,2020,1,Pediatric,Confirmed,hospital,5
AR,2020,1,Pediatric,Confirmed,patients,0
AR,2020,1,Pediatric,Suspected,hospital,5
AR,2020,1,Pediatric,Suspected,patients,0
AR,2020,3,Adult,Confirmed,hospital,0
AR,2020,3,Adult,Confirmed,patients,0
AR,2020,3,Adult,Suspected,hospital,0
AR,2020,3,Adult,Suspected,patients,0
AR,2020,3,Pediatric,Confirmed,hospital,0
AR,2020,3,Pediatric,Confirmed,patients,0
AR,2020,3,Pediatric,Suspected,hospital,0
AR,2020,3,Pediatric,Suspected,patients,0
AR,2020,4,Adult,Confirmed,hospital,0
AR,2020,4,Adult,Confirmed,patients,0
AR,2020,4,Adult,Suspected,hospital,0
AR,2020,4,Adult,Suspected,patients,0
AR,2020,4,Pediatric,Confirmed,hospital,0
AR,2020,4,Pediatric,Confirmed,patients,0
AR,2020,4,Pediatric,Suspected,hospital,0
AR,2020,4,Pediatric,Suspected,patients,0
AR,2020,5,Adult,Confirmed,hospital,0
AR,2020,5,Adult,Confirmed,patients,0
AR,2020,5,Adult,Suspected,hospital,0
AR,2020,5,Adult,Suspected,patients,0
AR,2020,5,Pediatric,Confirmed,hospital,0
AR,2020,5,Pediatric,Confirmed,patients,0
AR,2020,5,Pediatric,Suspected,hospital,0
AR,2020,5,Pediatric,Suspected,patients,0
AR,2020,6,Adult,Confirmed,hospital,0
AR,2020,6,Adult,Confirmed,patients,0
AR,2020,6,Adult,Suspected,hospital,0
AR,2020,6,Adult,Suspected,patients,0
AR,2020,6,Pediatric,Confirmed,hospital,0
AR,2020,6,Pediatric,Confirmed,patients,0
AR,2020,6,Pediatric,Suspected,hospital,0
AR,2020,6,Pediatric,Suspected,patients,0
AR,2020,7,Adult,Confirmed,hospital,973
AR,2020,7,Adult,Confirmed,patients,970
AR,2020,7,Adult,Suspected,hospital,956
AR,2020,7,Adult,Suspected,patients,2713
AR,2020,7,Pediatric,Confirmed,hospital,844
AR,2020,7,Pediatric,Confirmed,patients,15
AR,2020,7,Pediatric,Suspected,hospital,831
AR,2020,7,Pediatric,Suspected,patients,46
AR,2020,8,Adult,Confirmed,hospital,2539
AR,2020,8,Adult,Confirmed,patients,1947
AR,2020,8,Adult,Suspected,hospital,2489
AR,2020,8,Adult,Suspected,patients,5757
AR,2020,8,Pediatric,Confirmed,hospital,2101
AR,2020,8,Pediatric,Confirmed,patients,25
AR,2020,8,Pediatric,Suspected,hospital,2064
AR,2020,8,Pediatric,Suspected,patients,182
AR,2020,9,Adult,Confirmed,hospital,3064
AR,2020,9,Adult,Confirmed,patients,1691
AR,2020,9,Adult,Suspected,hospital,3004
AR,2020,9,Adult,Suspected,patients,6443
AR,2020,9,Pediatric,Confirmed,hospital,2694
AR,2020,9,Pediatric,Confirmed,patients,29
AR,2020,9,Pediatric,Suspected,hospital,2682
AR,2020,9,Pediatric,Suspected,patients,250
AR,2020,10,Adult,Confirmed,hospital,3203
AR,2020,10,Adult,Confirmed,patients,2699
AR,2020,10,Adult,Suspected,hospital,3141
AR,2020,10,Adult,Suspected,patients,5675
AR,2020,10,Pediatric,Confirmed,hospital,3066
AR,2020,10,Pediatric,Confirmed,patients,22
AR,2020,10,Pediatric,Suspected,hospital,3066
AR,2020,10,Pediatric,Suspected,patients,248
AR,2020,11,Adult,Confirmed,hospital,3184
AR,2020,11,Adult,Confirmed,patients,3590
AR,2020,11,Adult,Suspected,hospital,3124
AR,2020,11,Adult,Suspected,patients,5454
AR,2020,11,Pediatric,Confirmed,hospital,3124
AR,2020,11,Pediatric,Confirmed,patients,37
AR,2020,11,Pediatric,Suspected,hospital,3124
AR,2020,11,Pediatric,Suspected,patients,319
AR,2020,12,Adult,Confirmed,hospital,3288
AR,2020,12,Adult,Confirmed,patients,4739
AR,2020,12,Adult,Suspected,hospital,3226
AR,2020,12,Adult,Suspected,patients,7535
AR,2020,12,Pediatric,Confirmed,hospital,3226
AR,2020,12,Pediatric,Confirmed,patients,69
AR,2020,12,Pediatric,Suspected,hospital,3226
AR,2020,12,Pediatric,Suspected,patients,430
AR,2021,1,Adult,Confirmed,hospital,3290
AR,2021,1,Adult,Confirmed,patients,4792
AR,2021,1,Adult,Suspected,hospital,3228
AR,2021,1,Adult,Suspected,patients,7239
AR,2021,1,Pediatric,Confirmed,hospital,3228
AR,2021,1,Pediatric,Confirmed,patients,46
AR,2021,1,Pediatric,Suspected,hospital,3228
AR,2021,1,Pediatric,Suspected,patients,357
AR,2021,2,Adult,Confirmed,hospital,2952
AR,2021,2,Adult,Confirmed,patients,2152
AR,2021,2,Adult,Suspected,hospital,2896
AR,2021,2,Adult,Suspected,patients,2582
AR,2021,2,Pediatric,Confirmed,hospital,2896
AR,2021,2,Pediatric,Confirmed,patients,51
AR,2021,2,Pediatric,Suspected,hospital,2896
AR,2021,2,Pediatric,Suspected,patients,382
AR,2021,3,Adult,Confirmed,hospital,3241
AR,2021,3,Adult,Confirmed,patients,836
AR,2021,3,Adult,Suspected,hospital,3179
AR,2021,3,Adult,Suspected,patients,1703
AR,2021,3,Pediatric,Confirmed,hospital,3179
AR,2021,3,Pediatric,Confirmed,patients,19
AR,2021,3,Pediatric,Suspected,hospital,3179
AR,2021,3,Pediatric,Suspected,patients,419
AR,2021,4,Adult,Confirmed,hospital,3174
AR,2021,4,Adult,Confirmed,patients,765
AR,2021,4,Adult,Suspected,hospital,3114
AR,2021,4,Adult,Suspected,patients,1415
AR,2021,4,Pediatric,Confirmed,hospital,3114
AR,2021,4,Pediatric,Confirmed,patients,18
AR,2021,4,Pediatric,Suspected,hospital,3114
AR,2021,4,Pediatric,Suspected,patients,327
AR,2021,5,Adult,Confirmed,hospital,3260
AR,2021,5,Adult,Confirmed,patients,1093
AR,2021,5,Adult,Suspected,hospital,3198
AR,2021,5,Adult,Suspected,patients,1441
AR,2021,5,Pediatric,Confirmed,hospital,3198
AR,2021,5,Pediatric,Confirmed,patients,11
AR,2021,5,Pediatric,Suspected,hospital,3198
AR,2021,5,Pediatric,Suspected,patients,324
AR,2021,6,Adult,Confirmed,hospital,3145
AR,2021,6,Adult,Confirmed,patients,1367
AR,2021,6,Adult,Suspected,hospital,3085
AR,2021,6,Adult,Suspected,patients,1467
AR,2021,6,Pediatric,Confirmed,hospital,3085
AR,2021,6,Pediatric,Confirmed,patients,11
AR,2021,6,Pediatric,Suspected,hospital,3085
AR,2021,6,Pediatric,Suspected,patients,331
AR,2021,7,Adult,Confirmed,hospital,3317
AR,2021,7,Adult,Confirmed,patients,3603
AR,2021,7,Adult,Suspected,hospital,3255
AR,2021,7,Adult,Suspected,patients,2363
AR,2021,7,Pediatric,Confirmed,hospital,3255
AR,2021,7,Pediatric,Confirmed,patients,60
AR,2021,7,Pediatric,Suspected,hospital,3255
AR,2021,7,Pediatric,Suspected,patients,421
AR,2021,8,Adult,Confirmed,hospital,3312
AR,2021,8,Adult,Confirmed,patients,5405
AR,2021,8,Adult,Suspected,hospital,3250
AR,2021,8,Adult,Suspected,patients,2542
AR,2021,8,Pediatric,Confirmed,hospital,3250
AR,2021,8,Pediatric,Confirmed,patients,105
AR,2021,8,Pediatric,Suspected,hospital,3250
AR,2021,8,Pediatric,Suspected,patients,367
AR,2021,9,Adult,Confirmed,hospital,3232
AR,2021,9,Adult,Confirmed,patients,3498
AR,2021,9,Adult,Suspected,hospital,3172
AR,2021,9,Adult,Suspected,patients,2117
AR,2021,9,Pediatric,Confirmed,hospital,3172
AR,2021,9,Pediatric,Confirmed,patients,85
AR,2021,9,Pediatric,Suspected,hospital,3172
AR,2021,9,Pediatric,Suspected,patients,365
AR,2021,10,Adult,Confirmed,hospital,3365
AR,2021,10,Adult,Confirmed,patients,1802
AR,2021,10,Adult,Suspected,hospital,3303
AR,2021,10,Adult,Suspected,patients,2032
AR,2021,10,Pediatric,Confirmed,hospital,3303
AR,2021,10,Pediatric,Confirmed,patients,32
AR,2021,10,Pediatric,Suspected,hospital,3303
AR,2021,10,Pediatric,Suspected,patients,327
AR,2021,11,Adult,Confirmed,hospital,3222
AR,2021,11,Adult,Confirmed,patients,1298
AR,2021,11,Adult,Suspected,hospital,3162
AR,2021,11,Adult,Suspected,patients,1757
AR,2021,11,Pediatric,Confirmed,hospital,3162
AR,2021,11,Pediatric,Confirmed,patients,26
AR,2021,11,Pediatric,Suspected,hospital,3162
AR,2021,11,Pediatric,Suspected,patients,364
AR,2021,12,Adult,Confirmed,hospital,3365
AR,2021,12,Adult,Confirmed,patients,2365
AR,2021,12,Adult,Suspected,hospital,3303
AR,2021,12,Adult,Suspected,patients,2168
AR,2021,12,Pediatric,Confirmed,hospital,3303
AR,2021,12,Pediatric,Confirmed,patients,40
AR,2021,12,Pediatric,Suspected,hospital,3303
AR,2021,12,Pediatric,Suspected,patients,359
AR,2022,1,Adult,Confirmed,hospital,3354
AR,2022,1,Adult,Confirmed,patients,6502
AR,2022,1,Adult,Suspected,hospital,3292
AR,2022,1,Adult,Suspected,patients,2432
AR,2022,1,Pediatric,Confirmed,hospital,3292
AR,2022,1,Pediatric,Confirmed,patients,280
AR,2022,1,Pediatric,Suspected,hospital,3292
AR,2022,1,Pediatric,Suspected,patients,375
AR,2022,2,Adult,Confirmed,hospital,3026
AR,2022,2,Adult,Confirmed,patients,3498
AR,2022,2,Adult,Suspected,hospital,2970
AR,2022,2,Adult,Suspected,patients,1425
AR,2022,2,Pediatric,Confirmed,hospital,2970
AR,2022,2,Pediatric,Confirmed,patients,328
AR,2022,2,Pediatric,Suspected,hospital,2970
AR,2022,2,Pediatric,Suspected,patients,338
AR,2022,3,Adult,Confirmed,hospital,3357
AR,2022,3,Adult,Confirmed,patients,778
AR,2022,3,Adult,Suspected,hospital,3295
AR,2022,3,Adult,Suspected,patients,1290
AR,2022,3,Pediatric,Confirmed,hospital,3295
AR,2022,3,Pediatric,Confirmed,patients,303
AR,2022,3,Pediatric,Suspected,hospital,3295
AR,2022,3,Pediatric,Suspected,patients,336
AR,2022,4,Adult,Confirmed,hospital,3240
AR,2022,4,Adult,Confirmed,patients,242
AR,2022,4,Adult,Suspected,hospital,3180
AR,2022,4,Adult,Suspected,patients,790
AR,2022,4,Pediatric,Confirmed,hospital,3180
AR,2022,4,Pediatric,Confirmed,patients,300
AR,2022,4,Pediatric,Suspected,hospital,3180
AR,2022,4,Pediatric,Suspected,patients,356
AR,2022,5,Adult,Confirmed,hospital,3312
AR,2022,5,Adult,Confirmed,patients,320
AR,2022,5,Adult,Suspected,hospital,3250
AR,2022,5,Adult,Suspected,patients,802
AR,2022,5,Pediatric,Confirmed,hospital,3250
AR,2022,5,Pediatric,Confirmed,patients,134
AR,2022,5,Pediatric,Suspected,hospital,3250
AR,2022,5,Pediatric,Suspected,patients,347
AR,2022,6,Adult,Confirmed,hospital,3225
AR,2022,6,Adult,Confirmed,patients,910
AR,2022,6,Adult,Suspected,hospital,3165
AR,2022,6,Adult,Suspected,patients,1044
AR,2022,6,Pediatric,Confirmed,hospital,3165
AR,2022,6,Pediatric,Confirmed,patients,41
AR,2022,6,Pediatric,Suspected,hospital,3165
AR,2022,6,Pediatric,Suspected,patients,333
AR,2022,7,Adult,Confirmed,hospital,3321
AR,2022,7,Adult,Confirmed,patients,1875
AR,2022,7,Adult,Suspected,hospital,3259
AR,2022,7,Adult,Suspected,patients,1797
AR,2022,7,Pediatric,Confirmed,hospital,3259
AR,2022,7,Pediatric,Confirmed,patients,88
AR,2022,7,Pediatric,Suspected,hospital,3259
AR,2022,7,Pediatric,Suspected,patients,354
AR,2022,8,Adult,Confirmed,hospital,3184
AR,2022,8,Adult,Confirmed,patients,1662
AR,2022,8,Adult,Suspected,hospital,3122
AR,2022,8,Adult,Suspected,patients,1729
AR,2022,8,Pediatric,Confirmed,hospital,3122
AR,2022,8,Pediatric,Confirmed,patients,86
AR,2022,8,Pediatric,Suspected,hospital,3122
AR,2022,8,Pediatric,Suspected,patients,358
AR,2022,9,Adult,Confirmed,hospital,2810
AR,2022,9,Adult,Confirmed,patients,1188
AR,2022,9,Adult,Suspected,hospital,2750
AR,2022,9,Adult,Suspected,patients,1518
AR,2022,9,Pediatric,Confirmed,hospital,2750
AR,2022,9,Pediatric,Confirmed,patients,56
AR,2022,9,Pediatric,Suspected,hospital,2745
AR,2022,9,Pediatric,Suspected,patients,368
AR,2022,10,Adult,Confirmed,hospital,2855
AR,2022,10,Adult,Confirmed,patients,627
AR,2022,10,Adult,Suspected,hospital,2793
AR,2022,10,Adult,Suspected,patients,1506
AR,2022,10,Pediatric,Confirmed,hospital,2793
AR,2022,10,Pediatric,Confirmed,patients,16
AR,2022,10,Pediatric,Suspected,hospital,2793
AR,2022,10,Pediatric,Suspected,patients,371
AR,2022,11,Adult,Confirmed,hospital,2754
AR,2022,11,Adult,Confirmed,patients,661
AR,2022,11,Adult,Suspected,hospital,2694
AR,2022,11,Adult,Suspected,patients,1978
AR,2022,11,Pediatric,Confirmed,hospital,2694
AR,2022,11,Pediatric,Confirmed,patients,8
AR,2022,11,Pediatric,Suspected,hospital,2694
AR,2022,11,Pediatric,Suspected,patients,334
AR,2022,12,Adult,Confirmed,hospital,2768
AR,2022,12,Adult,Confirmed,patients,1321
AR,2022,12,Adult,Suspected,hospital,2740
AR,2022,12,Adult,Suspected,patients,2296
AR,2022,12,Pediatric,Confirmed,hospital,2708
AR,2022,12,Pediatric,Confirmed,patients,62
AR,2022,12,Pediatric,Suspected,hospital,2708
AR,2022,12,Pediatric,Suspected,patients,395
AR,2023,1,Adult,Confirmed,hospital,2758
AR,2023,1,Adult,Confirmed,patients,1376
AR,2023,1,Adult,Suspected,hospital,2758
AR,2023,1,Adult,Suspected,patients,2071
AR,2023,1,Pediatric,Confirmed,hospital,2696
AR,2023,1,Pediatric,Confirmed,patients,52
AR,2023,1,Pediatric,Suspected,hospital,2696
AR,2023,1,Pediatric,Suspected,patients,472
AR,2023,2,Adult,Confirmed,hospital,2493
AR,2023,2,Adult,Confirmed,patients,630
AR,2023,2,Adult,Suspected,hospital,2493
AR,2023,2,Adult,Suspected,patients,1493
AR,2023,2,Pediatric,Confirmed,hospital,2437
AR,2023,2,Pediatric,Confirmed,patients,58
AR,2023,2,Pediatric,Suspected,hospital,2437
AR,2023,2,Pediatric,Suspected,patients,426
AR,2023,3,Adult,Confirmed,hospital,2782
AR,2023,3,Adult,Confirmed,patients,516
AR,2023,3,Adult,Suspected,hospital,2782
AR,2023,3,Adult,Suspected,patients,1613
AR,2023,3,Pediatric,Confirmed,hospital,2720
AR,2023,3,Pediatric,Confirmed,patients,40
AR,2023,3,Pediatric,Suspected,hospital,2720
AR,2023,3,Pediatric,Suspected,patients,496
AR,2023,4,Adult,Confirmed,hospital,2696
AR,2023,4,Adult,Confirmed,patients,414
AR,2023,4,Adult,Suspected,hospital,2696
AR,2023,4,Adult,Suspected,patients,1345
AR,2023,4,Pediatric,Confirmed,hospital,2636
AR,2023,4,Pediatric,Confirmed,patients,14
AR,2023,4,Pediatric,Suspected,hospital,2636
AR,2023,4,Pediatric,Suspected,patients,331
AR,2023,5,Adult,Confirmed,hospital,2781
AR,2023,5,Adult,Confirmed,patients,408
AR,2023,5,Adult,Suspected,hospital,2781
AR,2023,5,Adult,Suspected,patients,1263
AR,2023,5,Pediatric,Confirmed,hospital,2719
AR,2023,5,Pediatric,Confirmed,patients,15
AR,2023,5,Pediatric,Suspected,hospital,2719
AR,2023,5,Pediatric,Suspected,patients,308
AR,2023,6,Adult,Confirmed,hospital,2693
AR,2023,6,Adult,Confirmed,patients,238
AR,2023,6,Adult,Suspected,hospital,1412
AR,2023,6,Adult,Suspected,patients,699
AR,2023,6,Pediatric,Confirmed,hospital,2633
AR,2023,6,Pediatric,Confirmed,patients,14
AR,2023,6,Pediatric,Suspected,hospital,1353
AR,2023,6,Pediatric,Suspected,patients,108
AR,2023,7,Adult,Confirmed,hospital,2769
AR,2023,7,Adult,Confirmed,patients,219
AR,2023,7,Adult,Suspected,hospital,750
AR,2023,7,Adult,Suspected,patients,443
AR,2023,7,Pediatric,Confirmed,hospital,2709
AR,2023,7,Pediatric,Confirmed,patients,1
AR,2023,7,Pediatric,Suspected,hospital,689
AR,2023,7,Pediatric,Suspected,patients,7
AR,2023,8,Adult,Confirmed,hospital,2747
AR,2023,8,Adult,Confirmed,patients,668
AR,2023,8,Adult,Suspected,hospital,725
AR,2023,8,Adult,Suspected,patients,570
AR,2023,8,Pediatric,Confirmed,hospital,2689
AR,2023,8,Pediatric,Confirmed,patients,37
AR,2023,8,Pediatric,Suspected,hospital,688
AR,2023,8,Pediatric,Suspected,patients,5
AR,2023,9,Adult,Confirmed,hospital,2739
AR,2023,9,Adult,Confirmed,patients,973
AR,2023,9,Adult,Suspected,hospital,774
