state,Year,Month,coverage,Variable,value
AL,2023,8,patients,inpatient_beds_used,303452.0
AL,2023,8,patients,inpatient_beds_used_covid,2081.0
AL,2023,9,hospital,inpatient_beds,3012.0
AL,2023,9,hospital,inpatient_beds_used,3012.0
AL,2023,9,hospital,inpatient_beds_used_covid,1169.0
AL,2023,9,patients,inpatient_beds,396668.0
AL,2023,9,patients,inpatient_beds_used,300062.0
AL,2023,9,patients,inpatient_beds_used_covid,2432.0
AL,2023,10,hospital,inpatient_beds,2780.0
AL,2023,10,hospital,inpatient_beds_used,2780.0
AL,2023,10,hospital,inpatient_beds_used_covid,1086.0
AL,2023,10,patients,inpatient_beds,367544.0
AL,2023,10,patients,inpatient_beds_used,272247.0
AL,2023,10,patients,inpatient_beds_used_covid,1135.0
AR,2020,1,hospital,inpatient_beds,5.0
AR,2020,1,hospital,inpatient_beds_used,5.0
AR,2020,1,hospital,inpatient_beds_used_covid,0.0
AR,2020,1,patients,inpatient_beds,200.0
AR,2020,1,patients,inpatient_beds_used,35.0
AR,2020,1,patients,inpatient_beds_used_covid,0.0
AR,2020,3,hospital,inpatient_beds,163.0
AR,2020,3,hospital,inpatient_beds_used,160.0
AR,2020,3,hospital,inpatient_beds_used_covid,163.0
AR,2020,3,patients,inpatient_beds,15417.0
AR,2020,3,patients,inpatient_beds_used,6638.0
AR,2020,3,patients,inpatient_beds_used_covid,519.0
AR,2020,4,hospital,inpatient_beds,1709.0
AR,2020,4,hospital,inpatient_beds_used,1769.0
AR,2020,4,hospital,inpatient_beds_used_covid,1826.0
AR,2020,4,patients,inpatient_beds,183470.0
AR,2020,4,patients,inpatient_beds_used,90662.0
AR,2020,4,patients,inpatient_beds_used_covid,5161.0
AR,2020,5,hospital,inpatient_beds,2385.0
AR,2020,5,hospital,inpatient_beds_used,2387.0
AR,2020,5,hospital,inpatient_beds_used_covid,2446.0
AR,2020,5,patients,inpatient_beds,256244.0
AR,2020,5,patients,inpatient_beds_used,140556.0
AR,2020,5,patients,inpatient_beds_used_covid,5619.0
AR,2020,6,hospital,inpatient_beds,2365.0
AR,2020,6,hospital,inpatient_beds_used,2275.0
AR,2020,6,hospital,inpatient_beds_used_covid,2338.0
AR,2020,6,patients,inpatient_beds,242236.0
AR,2020,6,patients,inpatient_beds_used,140714.0
AR,2020,6,patients,inpatient_beds_used_covid,9726.0
AR,2020,7,hospital,inpatient_beds,2325.0
AR,2020,7,hospital,inpatient_beds_used,2304.0
AR,2020,7,hospital,inpatient_beds_used_covid,2480.0
AR,2020,7,patients,inpatient_beds,219865.0
AR,2020,7,patients,inpatient_beds_used,143736.0
AR,2020,7,patients,inpatient_beds_used_covid,34453.0
AR,2020,8,hospital,inpatient_beds,2700.0
AR,2020,8,hospital,inpatient_beds_used,2758.0
AR,2020,8,hospital,inpatient_beds_used_covid,2763.0
AR,2020,8,patients,inpatient_beds,256828.0
AR,2020,8,patients,inpatient_beds_used,168979.0
AR,2020,8,patients,inpatient_beds_used_covid,32888.0
AR,2020,9,hospital,inpatient_beds,2971.0
AR,2020,9,hospital,inpatient_beds_used,3063.0
AR,2020,9,hospital,inpatient_beds_used_covid,3004.0
AR,2020,9,patients,inpatient_beds,274569.0
AR,2020,9,patients,inpatient_beds_used,188487.0
AR,2020,9,patients,inpatient_beds_used_covid,16480.0
AR,2020,10,hospital,inpatient_beds,3119.0
AR,2020,10,hospital,inpatient_beds_used,3186.0
AR,2020,10,hospital,inpatient_beds_used_covid,3139.0
AR,2020,10,patients,inpatient_beds,289369.0
AR,2020,10,patients,inpatient_beds_used,195994.0
AR,2020,10,patients,inpatient_beds_used_covid,21318.0
AR,2020,11,hospital,inpatient_beds,3154.0
AR,2020,11,hospital,inpatient_beds_used,3184.0
AR,2020,11,hospital,inpatient_beds_used_covid,3124.0
AR,2020,11,patients,inpatient_beds,283189.0
AR,2020,11,patients,inpatient_beds_used,187233.0
AR,2020,11,patients,inpatient_beds_used_covid,27843.0
AR,2020,12,hospital,inpatient_beds,3288.0
AR,2020,12,hospital,inpatient_beds_used,3288.0
AR,2020,12,hospital,inpatient_beds_used_covid,3226.0
AR,2020,12,patients,inpatient_beds,272351.0
AR,2020,12,patients,inpatient_beds_used,191940.0
AR,2020,12,patients,inpatient_beds_used_covid,35980.0
AR,2021,1,hospital,inpatient_beds,3290.0
AR,2021,1,hospital,inpatient_beds_used,3290.0
AR,2021,1,hospital,inpatient_beds_used_covid,3228.0
AR,2021,1,patients,inpatient_beds,276095.0
AR,2021,1,patients,inpatient_beds_used,195261.0
AR,2021,1,patients,inpatient_beds_used_covid,37937.0
AR,2021,2,hospital,inpatient_beds,2952.0
AR,2021,2,hospital,inpatient_beds_used,2952.0
AR,2021,2,hospital,inpatient_beds_used_covid,2896.0
AR,2021,2,patients,inpatient_beds,247435.0
AR,2021,2,patients,inpatient_beds_used,172817.0
AR,2021,2,patients,inpatient_beds_used_covid,20547.0
AR,2021,3,hospital,inpatient_beds,3241.0
AR,2021,3,hospital,inpatient_beds_used,3241.0
AR,2021,3,hospital,inpatient_beds_used_covid,3179.0
AR,2021,3,patients,inpatient_beds,272431.0
AR,2021,3,patients,inpatient_beds_used,187254.0
AR,2021,3,patients,inpatient_beds_used_covid,9652.0
AR,2021,4,hospital,inpatient_beds,3174.0
AR,2021,4,hospital,inpatient_beds_used,3174.0
AR,2021,4,hospital,inpatient_beds_used_covid,3114.0
AR,2021,4,patients,inpatient_beds,268365.0
AR,2021,4,patients,inpatient_beds_used,184685.0
AR,2021,4,patients,inpatient_beds_used_covid,5884.0
AR,2021,5,hospital,inpatient_beds,3260.0
AR,2021,5,hospital,inpatient_beds_used,3260.0
AR,2021,5,hospital,inpatient_beds_used_covid,3198.0
AR,2021,5,patients,inpatient_beds,277070.0
AR,2021,5,patients,inpatient_beds_used,193043.0
AR,2021,5,patients,inpatient_beds_used_covid,6354.0
AR,2021,6,hospital,inpatient_beds,3145.0
AR,2021,6,hospital,inpatient_beds_used,3145.0
AR,2021,6,hospital,inpatient_beds_used_covid,3085.0
AR,2021,6,patients,inpatient_beds,268375.0
AR,2021,6,patients,inpatient_beds_used,190063.0
AR,2021,6,patients,inpatient_beds_used_covid,7626.0
AR,2021,7,hospital,inpatient_beds,3317.0
AR,2021,7,hospital,inpatient_beds_used,3317.0
AR,2021,7,hospital,inpatient_beds_used_covid,3255.0
AR,2021,7,patients,inpatient_beds,282064.0
AR,2021,7,patients,inpatient_beds_used,202967.0
AR,2021,7,patients,inpatient_beds_used_covid,22167.0
AR,2021,8,hospital,inpatient_beds,3312.0
AR,2021,8,hospital,inpatient_beds_used,3312.0
AR,2021,8,hospital,inpatient_beds_used_covid,3250.0
AR,2021,8,patients,inpatient_beds,281045.0
AR,2021,8,patients,inpatient_beds_used,205663.0
AR,2021,8,patients,inpatient_beds_used_covid,41516.0
AR,2021,9,hospital,inpatient_beds,3232.0
AR,2021,9,hospital,inpatient_beds_used,3232.0
AR,2021,9,hospital,inpatient_beds_used_covid,3172.0
AR,2021,9,patients,inpatient_beds,273694.0
AR,2021,9,patients,inpatient_beds_used,201886.0
AR,2021,9,patients,inpatient_beds_used_covid,31628.0
AR,2021,10,hospital,inpatient_beds,3365.0
AR,2021,10,hospital,inpatient_beds_used,3365.0
AR,2021,10,hospital,inpatient_beds_used_covid,3303.0
AR,2021,10,patients,inpatient_beds,281590.0
AR,2021,10,patients,inpatient_beds_used,201835.0
AR,2021,10,patients,inpatient_beds_used_covid,16769.0
AR,2021,11,hospital,inpatient_beds,3222.0
AR,2021,11,hospital,inpatient_beds_used,3222.0
AR,2021,11,hospital,inpatient_beds_used_covid,3162.0
AR,2021,11,patients,inpatient_beds,267367.0
AR,2021,11,patients,inpatient_beds_used,187377.0
AR,2021,11,patients,inpatient_beds_used_covid,12167.0
AR,2021,12,hospital,inpatient_beds,3365.0
AR,2021,12,hospital,inpatient_beds_used,3365.0
AR,2021,12,hospital,inpatient_beds_used_covid,3303.0
AR,2021,12,patients,inpatient_beds,278650.0
AR,2021,12,patients,inpatient_beds_used,199028.0
AR,2021,12,patients,inpatient_beds_used_covid,17800.0
AR,2022,1,hospital,inpatient_beds,3354.0
AR,2022,1,hospital,inpatient_beds_used,3354.0
AR,2022,1,hospital,inpatient_beds_used_covid,3292.0
AR,2022,1,patients,inpatient_beds,277669.0
AR,2022,1,patients,inpatient_beds_used,201516.0
AR,2022,1,patients,inpatient_beds_used_covid,42312.0
AR,2022,2,hospital,inpatient_beds,3026.0
AR,2022,2,hospital,inpatient_beds_used,3026.0
AR,2022,2,hospital,inpatient_beds_used_covid,2970.0
AR,2022,2,patients,inpatient_beds,250364.0
AR,2022,2,patients,inpatient_beds_used,185682.0
AR,2022,2,patients,inpatient_beds_used_covid,31786.0
AR,2022,3,hospital,inpatient_beds,3357.0
AR,2022,3,hospital,inpatient_beds_used,3357.0
AR,2022,3,hospital,inpatient_beds_used_covid,3295.0
AR,2022,3,patients,inpatient_beds,274448.0
AR,2022,3,patients,inpatient_beds_used,198744.0
AR,2022,3,patients,inpatient_beds_used_covid,9245.0
AR,2022,4,hospital,inpatient_beds,3240.0
AR,2022,4,hospital,inpatient_beds_used,3240.0
AR,2022,4,hospital,inpatient_beds_used_covid,3180.0
AR,2022,4,patients,inpatient_beds,261337.0
AR,2022,4,patients,inpatient_beds_used,182601.0
AR,2022,4,patients,inpatient_beds_used_covid,3575.0
AR,2022,5,hospital,inpatient_beds,3312.0
AR,2022,5,hospital,inpatient_beds_used,3312.0
AR,2022,5,hospital,inpatient_beds_used_covid,3250.0
AR,2022,5,patients,inpatient_beds,262521.0
AR,2022,5,patients,inpatient_beds_used,184341.0
AR,2022,5,patients,inpatient_beds_used_covid,3322.0
AR,2022,6,hospital,inpatient_beds,3225.0
AR,2022,6,hospital,inpatient_beds_used,3225.0
AR,2022,6,hospital,inpatient_beds_used_covid,3165.0
AR,2022,6,patients,inpatient_beds,257199.0
AR,2022,6,patients,inpatient_beds_used,181621.0
AR,2022,6,patients,inpatient_beds_used_covid,6689.0
AR,2022,7,hospital,inpatient_beds,3321.0
AR,2022,7,hospital,inpatient_beds_used,3321.0
AR,2022,7,hospital,inpatient_beds_used_covid,3259.0
AR,2022,7,patients,inpatient_beds,266395.0
AR,2022,7,patients,inpatient_beds_used,189740.0
AR,2022,7,patients,inpatient_beds_used_covid,13372.0
AR,2022,8,hospital,inpatient_beds,3184.0
AR,2022,8,hospital,inpatient_beds_used,3184.0
AR,2022,8,hospital,inpatient_beds_used_covid,3122.0
AR,2022,8,patients,inpatient_beds,258792.0
AR,2022,8,patients,inpatient_beds_used,181820.0
AR,2022,8,patients,inpatient_beds_used_covid,13014.0
AR,2022,9,hospital,inpatient_beds,2810.0
AR,2022,9,hospital,inpatient_beds_used,2810.0
AR,2022,9,hospital,inpatient_beds_used_covid,2750.0
AR,2022,9,patients,inpatient_beds,227502.0
AR,2022,9,patients,inpatient_beds_used,161166.0
AR,2022,9,patients,inpatient_beds_used_covid,9571.0
AR,2022,10,hospital,inpatient_beds,2855.0
AR,2022,10,hospital,inpatient_beds_used,2855.0
AR,2022,10,hospital,inpatient_beds_used_covid,2793.0
AR,2022,10,patients,inpatient_beds,232829.0
AR,2022,10,patients,inpatient_beds_used,163037.0
AR,2022,10,patients,inpatient_beds_used_covid,6243.0
AR,2022,11,hospital,inpatient_beds,2754.0
AR,2022,11,hospital,inpatient_beds_used,2754.0
AR,2022,11,hospital,inpatient_beds_used_covid,2694.0
AR,2022,11,patients,inpatient_beds,222574.0
AR,2022,11,patients,inpatient_beds_used,157174.0
AR,2022,11,patients,inpatient_beds_used_covid,6270.0
AR,2022,12,hospital,inpatient_beds,2768.0
AR,2022,12,hospital,inpatient_beds_used,2768.0
AR,2022,12,hospital,inpatient_beds_used_covid,2708.0
AR,2022,12,patients,inpatient_beds,232834.0
AR,2022,12,patients,inpatient_beds_used,165982.0
AR,2022,12,patients,inpatient_beds_used_covid,10136.0
AR,2023,1,hospital,inpatient_beds,2758.0
AR,2023,1,hospital,inpatient_beds_used,2758.0
AR,2023,1,hospital,inpatient_beds_used_covid,2696.0
AR,2023,1,patients,inpatient_beds,239595.0
AR,2023,1,patients,inpatient_beds_used,172364.0
AR,2023,1,patients,inpatient_beds_used_covid,10888.0
AR,2023,2,hospital,inpatient_beds,2493.0
AR,2023,2,hospital,inpatient_beds_used,2493.0
AR,2023,2,hospital,inpatient_beds_used_covid,2437.0
AR,2023,2,patients,inpatient_beds,214691.0
AR,2023,2,patients,inpatient_beds_used,150727.0
AR,2023,2,patients,inpatient_beds_used_covid,6157.0
AR,2023,3,hospital,inpatient_beds,2782.0
AR,2023,3,hospital,inpatient_beds_used,2782.0
AR,2023,3,hospital,inpatient_beds_used_covid,2720.0
AR,2023,3,patients,inpatient_beds,236587.0
AR,2023,3,patients,inpatient_beds_used,165659.0
AR,2023,3,patients,inpatient_beds_used_covid,5700.0
AR,2023,4,hospital,inpatient_beds,2696.0
AR,2023,4,hospital,inpatient_beds_used,2696.0
AR,2023,4,hospital,inpatient_beds_used_covid,2636.0
AR,2023,4,patients,inpatient_beds,230511.0
AR,2023,4,patients,inpatient_beds_used,159399.0
AR,2023,4,patients,inpatient_beds_used_covid,4438.0
AR,2023,5,hospital,inpatient_beds,2781.0
AR,2023,5,hospital,inpatient_beds_used,2781.0
AR,2023,5,hospital,inpatient_beds_used_covid,2719.0
AR,2023,5,patients,inpatient_beds,237862.0
AR,2023,5,patients,inpatient_beds_used,164093.0
AR,2023,5,patients,inpatient_beds_used_covid,4032.0
AR,2023,6,hospital,inpatient_beds,2693.0
AR,2023,6,hospital,inpatient_beds_used,2693.0
AR,2023,6,hospital,inpatient_beds_used_covid,1354.0
AR,2023,6,patients,inpatient_beds,230354.0
AR,2023,6,patients,inpatient_beds_used,159540.0
AR,2023,6,patients,inpatient_beds_used_covid,1882.0
AR,2023,7,hospital,inpatient_beds,2769.0
AR,2023,7,hospital,inpatient_beds_used,2769.0
AR,2023,7,hospital,inpatient_beds_used_covid,685.0
AR,2023,7,patients,inpatient_beds,235672.0
AR,2023,7,patients,inpatient_beds_used,159323.0
AR,2023,7,patients,inpatient_beds_used_covid,1040.0
AR,2023,8,hospital,inpatient_beds,2747.0
AR,2023,8,hospital,inpatient_beds_used,2747.0
AR,2023,8,hospital,inpatient_beds_used_covid,683.0
AR,2023,8,patients,inpatient_beds,237590.0
AR,2023,8,patients,inpatient_beds_used,165044.0
AR,2023,8,patients,inpatient_beds_used_covid,1748.0
AR,2023,9,hospital,inpatient_beds,2739.0
AR,2023,9,hospital,inpatient_beds_used,2739.0
AR,2023,9,hospital,inpatient_beds_used_covid,711.0
AR,2023,9,patients,inpatient_beds,235968.0
AR,2023,9,patients,inpatient_beds_used,167170.0
AR,2023,9,patients,inpatient_beds_used_covid,2560.0
AR,2023,10,hospital,inpatient_beds,2497.0
AR,2023,10,hospital,inpatient_beds_used,2497.0
AR,2023,10,hospital,inpatient_beds_used_covid,626.0
AR,2023,10,patients,inpatient_beds,214310.0
AR,2023,10,patients,inpatient_beds_used,149888.0
AR,2023,10,patients,inpatient_beds_used_covid,1691.0
AS,2021,8,hospital,inpatient_beds,8.0
AS,2021,8,hospital,inpatient_beds_used,8.0
AS,2021,8,hospital,inpatient_beds_used_covid,8.0
AS,2021,8,patients,inpatient_beds,1200.0
AS,2021,8,patients,inpatient_beds_used,570.0
AS,2021,8,patients,inpatient_beds_used_covid,0.0
AS,2021,9,hospital,inpatient_beds,30.0
AS,2021,9,hospital,inpatient_beds_used,30.0
AS,2021,9,hospital,inpatient_beds_used_covid,30.0
AS,2021,9,patients,inpatient_beds,4500.0
AS,2021,9,patients,inpatient_beds_used,2236.0
AS,2021,9,patients,inpatient_beds_used_covid,0.0
AS,2021,10,hospital,inpatient_beds,31.0
AS,2021,10,hospital,inpatient_beds_used,31.0
AS,2021,10,hospital,inpatient_beds_used_covid,31.0
AS,2021,10,patients,inpatient_beds,4650.0
AS,2021,10,patients,inpatient_beds_used,2130.0
AS,2021,10,patients,inpatient_beds_used_covid,0.0
AS,2021,11,hospital,inpatient_beds,30.0
AS,2021,11,hospital,inpatient_beds_used,30.0
AS,2021,11,hospital,inpatient_beds_used_covid,30.0
AS,2021,11,patients,inpatient_beds,4500.0
AS,2021,11,patients,inpatient_beds_used,2025.0
AS,2021,11,patients,inpatient_beds_used_covid,0.0
AS,2021,12,hospital,inpatient_beds,31.0
AS,2021,12,hospital,inpatient_beds_used,31.0
AS,2021,12,hospital,inpatient_beds_used_covid,31.0
AS,2021,12,patients,inpatient_beds,4650.0
AS,2021,12,patients,inpatient_beds_used,2068.0
AS,2021,12,patients,inpatient_beds_used_covid,0.0
AS,2022,1,hospital,inpatient_beds,31.0
AS,2022,1,hospital,inpatient_beds_used,31.0
AS,2022,1,hospital,inpatient_beds_used_covid,31.0
AS,2022,1,patients,inpatient_beds,4650.0
AS,2022,1,patients,inpatient_beds_used,2249.0
AS,2022,1,patients,inpatient_beds_used_covid,0.0
AS,2022,2,hospital,inpatient_beds,28.0
AS,2022,2,hospital,inpatient_beds_used,28.0
AS,2022,2,hospital,inpatient_beds_used_covid,28.0
AS,2022,2,patients,inpatient_beds,4200.0
AS,2022,2,patients,inpatient_beds_used,1984.0
AS,2022,2,patients,inpatient_beds_used_covid,0.0
AS,2022,3,hospital,inpatient_beds,31.0
AS,2022,3,hospital,inpatient_beds_used,31.0
AS,2022,3,hospital,inpatient_beds_used_covid,31.0
AS,2022,3,patients,inpatient_beds,4650.0
AS,2022,3,patients,inpatient_beds_used,1987.0
AS,2022,3,patients,inpatient_beds_used_covid,97.0
AS,2022,4,hospital,inpatient_beds,30.0
AS,2022,4,hospital,inpatient_beds_used,30.0
AS,2022,4,hospital,inpatient_beds_used_covid,30.0
AS,2022,4,patients,inpatient_beds,4500.0
AS,2022,4,patients,inpatient_beds_used,2002.0
AS,2022,4,patients,inpatient_beds_used_covid,342.0
AS,2022,5,hospital,inpatient_beds,31.0
AS,2022,5,hospital,inpatient_beds_used,31.0
AS,2022,5,hospital,inpatient_beds_used_covid,31.0
AS,2022,5,patients,inpatient_beds,4650.0
AS,2022,5,patients,inpatient_beds_used,2057.0
AS,2022,5,patients,inpatient_beds_used_covid,44.0
AS,2022,6,hospital,inpatient_beds,30.0
AS,2022,6,hospital,inpatient_beds_used,30.0
AS,2022,6,hospital,inpatient_beds_used_covid,30.0
AS,2022,6,patients,inpatient_beds,4500.0
AS,2022,6,patients,inpatient_beds_used,1855.0
AS,2022,6,patients,inpatient_beds_used_covid,46.0
AS,2022,7,hospital,inpatient_beds,31.0
AS,2022,7,hospital,inpatient_beds_used,31.0
AS,2022,7,hospital,inpatient_beds_used_covid,31.0
AS,2022,7,patients,inpatient_beds,4650.0
AS,2022,7,patients,inpatient_beds_used,1991.0
AS,2022,7,patients,inpatient_beds_used_covid,200.0
AS,2022,8,hospital,inpatient_beds,31.0
AS,2022,8,hospital,inpatient_beds_used,31.0
AS,2022,8,hospital,inpatient_beds_used_covid,31.0
AS,2022,8,patients,inpatient_beds,4650.0
AS,2022,8,patients,inpatient_beds_used,2042.0
AS,2022,8,patients,inpatient_beds_used_covid,22.0
AS,2022,9,hospital,inpatient_beds,30.0
AS,2022,9,hospital,inpatient_beds_used,30.0
AS,2022,9,hospital,inpatient_beds_used_covid,30.0
AS,2022,9,patients,inpatient_beds,4500.0
AS,2022,9,patients,inpatient_beds_used,2006.0
AS,2022,9,patients,inpatient_beds_used_covid,0.0
AS,2022,10,hospital,inpatient_beds,31.0
AS,2022,10,hospital,inpatient_beds_used,31.0
AS,2022,10,hospital,inpatient_beds_used_covid,31.0
AS,2022,10,patients,inpatient_beds,4650.0
AS,2022,10,patients,inpatient_beds_used,2171.0
AS,2022,10,patients,inpatient_beds_used_covid,0.0
AS,2022,11,hospital,inpatient_beds,30.0
AS,2022,11,hospital,inpatient_beds_used,30.0
AS,2022,11,hospital,inpatient_beds_used_covid,30.0
AS,2022,11,patients,inpatient_beds,4500.0
AS,2022,11,patients,inpatient_beds_used,2126.0
AS,2022,11,patients,inpatient_beds_used_covid,3.0
AS,2022,12,hospital,inpatient_beds,31.0
AS,2022,12,hospital,inpatient_beds_used,31.0
AS,2022,12,hospital,inpatient_beds_used_covid,31.0
AS,2022,12,patients,inpatient_beds,4650.0
AS,2022,12,patients,inpatient_beds_used,2069.0
AS,2022,12,patients,inpatient_beds_used_covid,0.0
AS,2023,1,hospital,inpatient_beds,31.0
AS,2023,1,hospital,inpatient_beds_used,31.0
AS,2023,1,hospital,inpatient_beds_used_covid,31.0
AS,2023,1,patients,inpatient_beds,4650.0
AS,2023,1,patients,inpatient_beds_used,1850.0
AS,2023,1,patients,inpatient_beds_used_covid,0.0
AS,2023,2,hospital,inpatient_beds,28.0
AS,2023,2,hospital,inpatient_beds_used,28.0
AS,2023,2,hospital,inpatient_beds_used_covid,28.0
AS,2023,2,patients,inpatient_beds,4200.0
AS,2023,2,patients,inpatient_beds_used,1900.0
AS,2023,2,patients,inpatient_beds_used_covid,0.0
AS,2023,3,hospital,inpatient_beds,31.0
AS,2023,3,hospital,inpatient_beds_used,31.0
AS,2023,3,hospital,inpatient_beds_used_covid,31.0
AS,2023,3,patients,inpatient_beds,4650.0
AS,2023,3,patients,inpatient_beds_used,2137.0
AS,2023,3,patients,inpatient_beds_used_covid,0.0
AS,2023,4,hospital,inpatient_beds,30.0
AS,2023,4,hospital,inpatient_beds_used,30.0
AS,2023,4,hospital,inpatient_beds_used_covid,30.0
AS,2023,4,patients,inpatient_beds,4500.0
AS,2023,4,patients,inpatient_beds_used,1868.0
AS,2023,4,patients,inpatient_beds_used_covid,0.0
AS,2023,5,hospital,inpatient_beds,31.0
AS,2023,5,hospital,inpatient_beds_used,31.0
AS,2023,5,hospital,inpatient_beds_used_covid,31.0
AS,2023,5,patients,inpatient_beds,4650.0
AS,2023,5,patients,inpatient_beds_used,1856.0
AS,2023,5,patients,inpatient_beds_used_covid,0.0
AS,2023,6,hospital,inpatient_beds,30.0
AS,2023,6,hospital,inpatient_beds_used,30.0
AS,2023,6,hospital,inpatient_beds_used_covid,11.0
AS,2023,6,patients,inpatient_beds,4500.0
AS,2023,6,patients,inpatient_beds_used,2390.0
AS,2023,6,patients,inpatient_beds_used_covid,0.0
AS,2023,7,hospital,inpatient_beds,31.0
AS,2023,7,hospital,inpatient_beds_used,31.0
AS,2023,7,hospital,inpatient_beds_used_covid,0.0
AS,2023,7,patients,inpatient_beds,4650.0
AS,2023,7,patients,inpatient_beds_used,2240.0
AS,2023,7,patients,inpatient_beds_used_covid,0.0
AS,2023,8,hospital,inpatient_beds,31.0
AS,2023,8,hospital,inpatient_beds_used,31.0
AS,2023,8,hospital,inpatient_beds_used_covid,0.0
AS,2023,8,patients,inpatient_beds,4650.0
AS,2023,8,patients,inpatient_beds_used,1946.0
AS,2023,8,patients,inpatient_beds_used_covid,0.0
AS,2023,9,hospital,inpatient_beds,30.0
AS,2023,9,hospital,inpatient_beds_used,30.0
AS,2023,9,hospital,inpatient_beds_used_covid,0.0
AS,2023,9,patients,inpatient_beds,4500.0
AS,2023,9,patients,inpatient_beds_used,1815.0
